story_id,n_authors,seed_handle,seed_followers,seed_suspicion,seed_in_coord,fringe_seeded,picked_up_by_big,big_handle,lag_to_big_h,early_in_coord,text
1763,2,bonsoul_ke,11888.0,0.318,False,False,False,,,0,"Linda Mwananchi faced threats that were dismissed lightly. Today, the Lord Of Violence strikes back in Nyahuru"
1764,2,Baddie61081M,77.0,0.414,False,True,False,,,0,"We will not be intimidated 💯🔥
#SisiNdioSifuna
#Lindamwananchi https://t.co/Y7zTTXsLTF"
1765,2,KTNNewsKE,879242.0,0.154,False,False,True,KTNNewsKE,0.0,0,Stephen Kimutai and Vivian Jerono were crowned champions of Kaptagat Forest Marathon on Saturday. Kimutai domi
1766,2,NationAfrica,4265144.0,0.15,False,False,True,NationAfrica,0.0,0,How Dangote’s planned refinery in Lamu gives Lapsset new lease on life https://t.co/HQx3dDkUNh
1767,2,Naomikibandi,143175.0,0.113,True,False,True,Naomikibandi,0.0,1,"""Government planned to assassinate Gov Irungu Kangata today but the bullet missed him and killd his driver”-Ga"
1768,2,eger_ke,14453.0,0.2,True,False,False,,,1,Rigathi Gachagua orchestrates violence then pretends to be the victim. His attack on Kang'ata in Ol Kalou chur
1769,2,KTNNewsKE,879242.0,0.154,False,False,True,KTNNewsKE,0.0,0,"Ruth*, 17, still remembers the fear and uncertainty that gripped her when she discovered she was six weeks pre"
1770,2,KTNNewsKE,879242.0,0.154,False,False,True,KTNNewsKE,0.0,0,One person killed in Kisumu as rival groups clash; one person injured and six suspects arrested after chaos er
1771,2,LabanMbunya,11022.0,0.163,False,False,False,,,0,"HE Rigathi Gachagua reveals that, Desperate government sent IEBC Chairperson to find ways to postpone the upco"
1772,2,KTNNewsKE,879242.0,0.154,False,False,True,KTNNewsKE,0.0,0,"National Assembly Speaker Moses Wetang’ula today continued campaigning for President Ruto’s re-election, defyi"
1773,2,KTNNewsKE,879242.0,0.154,False,False,True,KTNNewsKE,0.0,0,"OPINION: Prof Mutua should face MPs for grilling on victims payouts
https://t.co/Wt3Qq21S1q"
1774,2,HammerHamm026,130066.0,0.02,False,False,True,HammerHamm026,0.0,0,"The mulembe people have one responsibility to ensure, Wetangula, Musalia and Oparanya are forced to retire , w"
1775,2,ntvkenya,5352508.0,0.15,False,False,True,ntvkenya,0.0,0,"Senegal part ways with head coach Pape Bouna Thiaw following the team's disappointing World Cup campaign.

Her"
1776,2,kenkajei,578.0,0.236,False,True,False,,,0,"Now Kenya knows for a fact, without a shadow of doubt who the mastermind behind the 2007/8 post election viole"
1777,2,ray_omollo,85904.0,0.008,False,False,True,SpokespersonGoK,2.6,0,"While implementing transformative projects under the Bottom-Up Economic Transformation Agenda (BETA), H.E Pres"
1778,2,moneyacademyKE,480320.0,0.036,False,False,True,moneyacademyKE,0.0,0,Kenya's government now says it cancelled the French-backed Rironi–Mau Summit toll road deal over a proposed Sh
1779,2,StandardKenya,2732828.0,0.155,False,False,True,StandardKenya,0.0,0,The Ol Kalou parliamentary by-election campaign descended into chaos yesterday as political violence erupted i
1780,2,StandardKenya,2732828.0,0.155,False,False,True,StandardKenya,0.0,0,Tensions escalated in Nyahururu town yesterday when hired goons disrupted a rally organised by a faction of th
1781,2,NationAfrica,4265144.0,0.15,False,False,True,NationAfrica,0.0,0,The cost of mixing politics and business: Painful lessons https://t.co/cJbLRcLprE
1782,2,NationAfrica,4265144.0,0.15,False,False,True,NationAfrica,0.0,0,Why lobbies want Utumishi Girls barred from reopening Meline Waithera dormitory https://t.co/d2bxjExNdp
1783,2,NationAfrica,4265144.0,0.15,False,False,True,NationAfrica,0.0,0,Harambee Stars striker Ryan Ogam joins Belgian second-tier league side RFC Liege https://t.co/ye73B86XJH
1784,2,NationAfrica,4265144.0,0.15,False,False,True,NationAfrica,0.0,0,The Attorney-General and Treasury Cabinet Secretary John Mbadi have asked the High Court to halt proceedings o
1785,2,ntvkenya,5352508.0,0.15,False,False,True,ntvkenya,0.0,0,Kwamchetsi Makokha: Why ugali will be on the ballot https://t.co/QQSw7wHVcD
1786,2,NationAfrica,4265144.0,0.15,False,False,True,NationAfrica,0.0,0,Kenya’s 15 billion-tree target falls behind schedule amid challenges https://t.co/Mm6889Pbaq
1787,2,StandardKenya,2732828.0,0.155,False,False,True,StandardKenya,0.0,0,"Lake Victoria's choking crisis: How pollution is turning Winam Gulf into a smelly crisis

https://t.co/zeGOkVx"
1788,2,NationAfrica,4265144.0,0.15,False,False,True,NationAfrica,0.0,0,"Outdated and unfair: Why customary law can no longer deny married daughters their inheritance
https://t.co/J1G"
1789,2,NationAfrica,4265144.0,0.15,False,False,True,NationAfrica,0.0,0,Why High court cleared way for police officers' murder trial https://t.co/PRXbWeZumc
1790,2,NationAfrica,4265144.0,0.15,False,False,True,NationAfrica,0.0,0,Property owner seeks to lift order blocking lawyer’s prosecution over Sh45m Nairobi villa sale https://t.co/7Q
1791,2,StandardKenya,2732828.0,0.155,False,False,True,StandardKenya,0.0,0,"NYARINGO: UN Charter needs to be amended to reflect a global face

https://t.co/UbVas0S0zA"
1792,2,NationAfrica,4265144.0,0.15,False,False,True,NationAfrica,0.0,0,Underdogs bite hard in Eastern region school games https://t.co/HdFRX80axZ
1793,2,StandardKenya,2732828.0,0.155,False,False,True,StandardKenya,0.0,0,OPINION: There was a time when a university was the last institution expected to advertise itself. It was a sa
1794,2,KenyanSays,209885.0,0.099,False,False,True,KenyanSays,0.0,0,""" The people of Ol Kalou have maintained peace despite provocation from government ""- DCP Aspirant Douglas Kam"
1795,2,ntvkenya,5352508.0,0.15,False,False,True,ntvkenya,0.0,0,"Ol Kalou by-elections:
Murang'a Senator Joe Nyutu wants IEBC to disqualify UDA's candidate over voter-bribery "
1796,2,eagle_feed,27624.0,0.134,False,False,False,,,0,Belgut MP Nelson Koech has accused former Deputy President Rigathi Gachagua of bearing political responsibilit
1797,2,MsigwaMpenda,5552.0,0.093,False,False,True,lifeofmshaba,11.0,0,"Miradi mibovu kama EACOP uchangiwa na ufisadi, na kuzalisha  migogoro ya kijamii. Wananchi wanaweza kupinga ma"
1798,2,StandardKenya,2732828.0,0.155,False,False,True,StandardKenya,0.0,0,The prosecution trial on two Malindi Italian investors at the Kilifi law court has taken a twist after new det
1799,2,HourlyNewsWave,223.0,0.194,False,True,False,,,0,Farouk and Speaker Wetangula attend a Boda Boda Empowerment Programme held at Muji Primary School Grounds in M
1800,2,RadioGenKe,6106.0,0.168,False,False,False,,,0,"Jubilee DPL Jeremiah Kioni: Irungu Kang'ata and Ndindi Nyoro cannot continue confusing us.

If they are men en"
1801,2,NationAfrica,4265144.0,0.15,False,False,True,NationAfrica,0.0,0,"Iran escalates attacks on US bases in Gulf states, warns of more 'incidents' in strait
https://t.co/HqpBHGqK7V"
1802,2,timothyturunga,16984.0,0.014,False,False,True,georgediano,4.2,0,Cabinet Secretaries who have been camping in Ol-Kalou have been luring primary and secondary school girls to N
1803,2,Kenyans,2736594.0,0.157,False,False,True,Kenyans,0.0,0,I knew 10 years ago that Sifuna would eventually be removed from ODM - Cleophas Malala https://t.co/Hc0D18Otbb
1804,2,StandardKenya,2732828.0,0.155,False,False,True,StandardKenya,0.0,0,Allies of Ukraine will gather in Paris on Monday with the war-torn country's leader Volodymyr Zelensky to reaf
1805,2,StandardKenya,2732828.0,0.155,False,False,True,StandardKenya,0.0,0,To ban or not to ban children from all social media? That is the big question facing the European Union in its
1806,2,092k24,20.0,0.38,False,True,False,,,0,@Lpicommentateur @Alfaembr @jojostv1998 @NeverlateTV Après ça a été canonisé l'an dernier . Si tu veux plus de
1807,2,ntvkenya,5352508.0,0.15,False,False,True,ntvkenya,0.0,0,Mau Mau veterans call for an end to political intimidation and violence https://t.co/Aoj9LvXhj1
1808,2,Kenyans,2736594.0,0.157,False,False,True,Kenyans,0.0,0,Njeri Maina leads Ol Kalou residents in taking oath to vote for DCP Candidate Douglas Kamau https://t.co/WNF82
1809,2,faith16600,824.0,0.199,False,True,False,,,0,Talanta Stadium will inspire young people to pursue careers in sports and entertainment. It demonstrates the v
1810,2,faith16600,824.0,0.199,False,True,False,,,0,The Rironi–Mau Summit Road will improve road safety and efficiency for travellers. Quality highways are essent
1811,2,TruthPatrol254,15325.0,0.256,False,False,False,,,1,"The Government allocated KSh 225 billion to dual 2,500 kilometres of highways and tarmac 28,000 kilometres of "
1812,2,its_nf1,262.0,0.212,False,True,False,,,0,"Nairobi River Regeneration combines environmental restoration with engineering works, reducing pollution, recl"
1813,2,KTNNewsKE,879242.0,0.154,False,False,True,KTNNewsKE,0.0,0,"High Court stops reopening of Utumishi Girls Academy's dormitory in fire tragedy, Justice Cecilia Githua says "
1814,2,citizentvkenya,6853809.0,0.159,False,False,True,citizentvkenya,0.0,0,"""In 2022, this country was at the brink of collapse because of a Ksh.240B debt, today, we have moved to having"
1815,2,NationAfrica,4265144.0,0.15,False,False,True,NationAfrica,0.0,0,When the cows belong to her: A quiet revolution in Maasailand https://t.co/0EXvalAUPf
1816,2,UniqArts254,549.0,0.24,False,True,False,,,0,"#sifuna4president
State House 
President William Ruto 
Boda Bodas
What Wamunyoro Said"
1817,2,KTNNewsKE,879242.0,0.154,False,False,True,KTNNewsKE,0.0,0,"Irene Kendi, a former Students Organisation of the University of Nairobi (SONU) deputy president, has declared"
1818,2,Kibet_bull,161164.0,0.162,True,False,True,Kibet_bull,0.0,1,Some months in politics and Edwin Sifuna is on top of Matiang’i and at the same level of Kalonzo Musyoka who h
1819,2,ntvkenya,5352508.0,0.15,False,False,True,ntvkenya,0.0,0,"Jubilee's Wilson Kigwa campaigns in Kariam, Ol Kalou, as candidates hold final rallies on Monday https://t.co/"
1820,2,ntvkenya,5352508.0,0.15,False,False,True,ntvkenya,0.0,0,Creditors seek to eject United Insurance liquidator Kamal Bhatt over Sh151m row https://t.co/BnshHvkZzK https:
1821,2,Sirphabby_,7288.0,0.303,False,False,False,,,0,"Food security efforts continue through increased investment in agriculture, digital farmer registration and ta"
1822,2,itskipronoh,224584.0,0.07,False,False,True,itskipronoh,0.0,0,"Dr. Babu Owino is leaving Linda Mwananchi soon and returning to ODM, where he will receive the party’s ticket "
1823,2,StandardKenya,2732828.0,0.155,False,False,True,StandardKenya,0.0,0,Eight suspects linked to chaos during Linda Mwananchi's rally in Kisumu to be detained for 10 days to allow po
1824,2,ntvkenya,5352508.0,0.15,False,False,True,ntvkenya,0.0,0,"She left for Thailand but ended up in Myanmar, working 17-hours a day
https://t.co/upNoHmpt24
#Nationverticals"
1825,2,citizentvkenya,6853809.0,0.159,False,False,True,citizentvkenya,0.0,0,Suspect in murder of Nyeri businesswoman Kanini to be detained for 21 days https://t.co/YAj0vaLLYD
1826,2,JaphethOtieno01,15953.0,0.162,False,False,False,,,1,"Hapa Western Kenya Sifuna ndio Password. Sikia line up by Hon Wamboka. @HonWamboka

Nasikia naitwa ati Ball Bo"
1827,2,amembamagufuli8,74515.0,0.007,False,False,False,,,0,"Infotrak, keep making Ruto happy with your state-sponsored surveys. If your polls truly reflect public opinion"
1828,2,ntvkenya,5352508.0,0.15,False,False,True,ntvkenya,0.0,0,"Trump: We're going to keep the Strait of Hormuz, and we'll probably run it. We should be reimbursed for that. "
1829,2,NationAfrica,4265144.0,0.15,False,False,True,NationAfrica,0.0,0,"Anyang Nyong'o: We spend our nights negotiating with investors, creating the conditions for employment and ent"
1830,2,CCarusheey,1093.0,0.142,True,False,False,,,1,"Consequences are being felt at grassroots level in western,, they are successful unsubscribing from ODM,, too "
1831,2,mwabilimwagodi2,11153.0,0.344,False,False,True,Kibet_bull,64.6,1,Scenes in Ol Kalou center https://t.co/Gcc1t23QZm
1832,2,thecableng,1261293.0,0.151,False,False,True,thecableng,0.0,0,"JUST IN: Appeal court affirms judgment barring INEC from recognising ADC state congresses 

The court of appea"
1833,2,jmuragengunjiri,5171.0,0.038,False,False,False,,,0,"Ol Kalou residents scatter UDA caps along the roads to mark the end of campaign goodies, as they left from the"
1834,2,NationAfrica,4265144.0,0.15,False,False,True,NationAfrica,0.0,0,"Interest from invested road maintenance funds is taxable, court says https://t.co/9LO01anElG"
1835,2,ntvkenya,5352508.0,0.15,False,False,True,ntvkenya,0.0,0,"EACC: Hatujui Maspika Wanakampeni

EACC imetoa ripoti kuwa haina taarifa yeyote kuhusiana na maspika Moses Wet"
1836,2,mwabilimwagodi2,11153.0,0.344,False,False,False,,,0,I am a few hours old in Ol Kalou and the people are RICH RICH! Wines an spirits businesses are breaking bank. 
1837,2,ntvkenya,5352508.0,0.15,False,False,True,ntvkenya,0.0,0,"As Kenya awaits the latest review of fuel prices by EPRA, situation around U.S- Iran conflict keeps escalating"
1838,2,StandardKenya,2732828.0,0.155,False,False,True,StandardKenya,0.0,0,Court summons Police IG Douglas Kanja and DCI boss Mohamed Amin to appear tomorrow at noon and produce Macmill
1839,2,KTNNewsKE,879242.0,0.154,False,False,True,KTNNewsKE,0.0,0,The National Drought Management Authority (NDMA) has unveiled a nationwide road race campaign to raise Sh130.8
1840,2,citizentvkenya,6853809.0,0.159,False,False,True,citizentvkenya,0.0,0,"Migori Youth Yatua Ikulu:

Timu yakabidhiwa basi jipya

Migori ilishinda ligi ya NSL

#CitizenNipashe https://"
1841,2,rigathi,1089243.0,0.005,False,False,True,rigathi,0.0,0,I have the duty and moral authority to officially announce that all Kasongo hotels that were opened in Olkalou
1842,2,KTNNewsKE,879242.0,0.154,False,False,True,KTNNewsKE,0.0,0,EDITORIAL CARTOON: Served and full https://t.co/4vduqH1Wde
1843,2,KTNNewsKE,879242.0,0.154,False,False,True,KTNNewsKE,0.0,0,Kaharati Comprehensive School will be part of the National Read Aloud 2026 World Record Attempt initiative in 
1844,2,KTNNewsKE,879242.0,0.154,False,False,True,KTNNewsKE,0.0,0,The Vihiga County Government has accelerated the implementation of its five-year strategic plan aimed at trans
1845,2,ntvkenya,5352508.0,0.15,False,False,True,ntvkenya,0.0,0,UDA campaign merchandise is seen strewn along Ol Kalou-Nyahururu Road on the last day of by-election campaigns
1846,2,jimNjue_,78401.0,0.155,False,False,False,,,0,Everything is set and it's now officially that the next mp for ol kalou is SAMMY WAWERU KAMAU. https://t.co/Kg
1847,2,citizentvkenya,6853809.0,0.159,False,False,True,citizentvkenya,0.0,0,Spotify data shows Nairobi's Gen Z leads Africa in music streaming as Greasy Tunes debuts https://t.co/SiOdzOU
1848,2,KTNNewsKE,879242.0,0.154,False,False,True,KTNNewsKE,0.0,0,Manchester United have completed the signing of Andrey Santos from Chelsea in a deal worth 50million pounds. (
1849,2,LabanMbunya,11022.0,0.163,False,False,False,,,0,"Mt Kenya is making UDA lose money at a lightning speed. How did residents of Mbeere North, Malava, and Isiolo "
1850,2,StandardKenya,2732828.0,0.155,False,False,True,StandardKenya,0.0,0,"Your bread, biscuits could contain harmful fats, experts warn

https://t.co/fSqesFhxk0"
1851,2,KTNNewsKE,879242.0,0.154,False,False,True,KTNNewsKE,0.0,0,The United States on Monday announced a sweeping campaign against the International Criminal Court (ICC) that 
1852,2,StandardKenya,2732828.0,0.155,False,False,True,StandardKenya,0.0,0,The Kenya National Examinations Council (KNEC) has opened the registration of Grade 10 learners for the first 
1853,2,citizentvkenya,6853809.0,0.159,False,False,True,citizentvkenya,0.0,0,"MP Caroli Omondi: Ruto’s administration is a kakistocracy. Today, the State is subcontracting goonism and they"
1854,2,KTNNewsKE,879242.0,0.154,False,False,True,KTNNewsKE,0.0,0,California and 11 other US states on Monday sued to block Paramount Skydance's $110 billion takeover of Warner
1855,2,KTNNewsKE,879242.0,0.154,False,False,True,KTNNewsKE,0.0,0,"The European Union and Britain targeted Russia Monday with coordinated sanctions over cyber attacks in Europe,"
1856,2,ntvkenya,5352508.0,0.15,False,False,True,ntvkenya,0.0,0,Coach Cheche: Kenya’s long journey to Fifa U-17 Women's World Cup qualification https://t.co/uxuuNIsuWr
1857,2,StandardKenya,2732828.0,0.155,False,False,True,StandardKenya,0.0,0,The Auditor General has flagged irregular contract changes and project delays that risk the loss of Sh2 billio
1858,2,K24Tv,3217136.0,0.17,False,False,True,K24Tv,0.0,0,Hon. Clive Gisairo: Where did we start having a difference in opinion? At the point where we were forming the 
1859,2,StandardKenya,2732828.0,0.155,False,False,True,StandardKenya,0.0,0,The Salaries and Remuneration Commission (SRC) has gazetted regulations that seek to strengthen the governance
1860,2,StandardKenya,2732828.0,0.155,False,False,True,StandardKenya,0.0,0,Kenya's soft drinks market is on the brink of an all-out price war after Indian billionaire Ravi Jaipuria one 
1861,2,StandardKenya,2732828.0,0.155,False,False,True,StandardKenya,0.0,0,"OPINION: Kick out police commissioner over rising insecurity

https://t.co/ls1znd9yzQ"
1862,2,StandardKenya,2732828.0,0.155,False,False,True,StandardKenya,0.0,0,"Matatu owners are increasingly ditching African Merchant Assurance (Amaco), eroding the insurer's once dominan"
1863,2,WilliamsRuto,6945325.0,0.013,False,False,True,WilliamsRuto,0.0,0,It is with profound sorrow that I extend my heartfelt condolences following the passing of His Highness the Fa
1864,2,Frannco__,16614.0,0.195,False,False,False,,,0,"As campaigns close, Anne Waiguru joined Kenya Kwanza leaders in appealing for calm and unity in Ol Kalou. She "
1865,2,Obegi_,9056.0,0.289,False,False,False,,,0,What if we give our able lady Martha Karua presidency..?
1866,2,samuelwasilwa5,1357.0,0.173,False,False,False,,,0,"The only combination that will send William Ruto home by midnight 
@LindaMwananchi_  @edwinsifuna #SisiNdioSif"
1867,2,ntvkenya,5352508.0,0.15,False,False,True,ntvkenya,0.0,0,Erastus Ethekon: Ignore politicians saying Ol Kalou voter register has been manipulated. https://t.co/G0kjqmU5
1868,2,ntvkenya,5352508.0,0.15,False,False,True,ntvkenya,0.0,0,"Residents of Chebibyiny, Kericho, oppose proposed Narok–Kisumu SGR route change, cite inadequate public partic"
1869,2,StandardKenya,2732828.0,0.155,False,False,True,StandardKenya,0.0,0,"Thousands of Ukrainian men in Poland face declining living standards and rising uncertainty, but going home me"
1870,2,ntvkenya,5352508.0,0.15,False,False,True,ntvkenya,0.0,0,IG Douglas Kanja to the youth: Do not be used by anyone to disrupt the voting process in Ol Kalou. We will not
1871,2,citizentvkenya,6853809.0,0.159,False,False,True,citizentvkenya,0.0,0,"Erastus Ethekon – IEBC Chairperson: In the last by-election, the Commission observed that there are some Kenya"
1872,2,ntvkenya,5352508.0,0.15,False,False,True,ntvkenya,0.0,0,Family demands justice over teen Bellacah Wambui Kamau's mysterious death at Kayole apartment block https://t.
1873,2,NationAfrica,4265144.0,0.15,False,False,True,NationAfrica,0.0,0,"Miraa traders in Marsabit protest, demand inclusion in County empowerment programmes https://t.co/BBBB9tohlY"
1874,2,StandardKenya,2732828.0,0.155,False,False,True,StandardKenya,0.0,0,Traffic disrupted as residents block Kakamega–Kisumu highway  to protest alleged harassment by Kakamega County
1875,2,KenyanSays,209885.0,0.099,False,False,True,KenyanSays,0.0,0,"""I support Ruto because he paid KSh 2 million in school fees for my child, who is pursuing a medicine course i"
1876,2,NationAfrica,4265144.0,0.15,False,False,True,NationAfrica,0.0,0,"DRAMA AT Milimani Law Courts as activist Julius Kamau takes off shirt, disrupts proceedings after DCI tells ju"
1877,2,Nairobi_Leo,7540.0,0.193,False,False,False,,,0,Martha Karua addresses the press on the action needed to end gender-based violence. https://t.co/OkF2ogyzAg
1878,2,StandardKenya,2732828.0,0.155,False,False,True,StandardKenya,0.0,0,"Money conversations matter, especially when you’re building a life together. Save together and the possibiliti"
1879,2,Sheryllisa52263,6579.0,0.291,False,False,False,,,0,😂😂😂😂 Linda tumbo is being shown dust in kwale 😂😂😂😂 wantam is non negotiable 🔥. https://t.co/1RD5TXs3hI
1880,2,sholard_mancity,104790.0,0.066,False,False,True,sholard_mancity,0.0,0,"🚨 BREAKING: Government deploys GSU, Anti-Stock Theft Unit officers, and four water cannons ahead of the Ol Kal"
1881,2,ntvkenya,5352508.0,0.15,False,False,True,ntvkenya,0.0,0,"High Court orders police to return electronic gadgets to Halima Ngache, woman accused of tracking President Ru"
1882,2,NPSOfficial_KE,1215491.0,0.016,False,False,True,NPSOfficial_KE,0.0,0,"𝗜𝗚 𝗞𝗔𝗡𝗝𝗔 𝗥𝗘𝗔𝗙𝗙𝗜𝗥𝗠𝗦 𝗡𝗣𝗦 𝗥𝗘𝗔𝗗𝗜𝗡𝗘𝗦𝗦 𝗔𝗛𝗘𝗔𝗗 𝗢𝗙 𝗢𝗟 𝗞𝗔𝗟𝗢𝗨 𝗕𝗬-𝗘𝗟𝗘𝗖𝗧𝗜𝗢𝗡

The Inspector-General of the National Police S"
1883,2,half_man2,371.0,0.265,False,True,False,,,0,Political decisions must prioritize votes over personal comfort levels. The right partner delivers regions tha
1884,2,half_man2,371.0,0.265,False,True,False,,,0,"Western Kenya requires acknowledgment of its influential leaders and dynamics. Ignoring Oparanya, Mudavadi and"
1885,2,nzaumakau4,109.0,0.4,False,True,False,,,0,A survey without the names of Mudavadi Oparanya and Wetangula cannot claim to represent the voice of the weste
1886,2,citizentvkenya,6853809.0,0.159,False,False,True,citizentvkenya,0.0,0,"United Opposition leaders condemn political violence, warn IEBC ahead of Ol Kalou by-election https://t.co/9bD"
1887,2,GameYetu,76513.0,0.038,False,False,True,StandardKenya,0.1,0,Kylian Mbappe is not focused on the past as Lamine Yamal hopes to repeat history when favourites France 🇫🇷 tak
1888,2,KTNNewsKE,879242.0,0.154,False,False,True,KTNNewsKE,0.0,0,"Nearly 1,000 East Africans drown in Lake Victoria every year, most while engaged in illegal fishing, East Afri"
1889,2,gabrieloguda,1080379.0,0.013,False,False,True,gabrieloguda,0.0,0,"The World Cup resumes today. Full roster as below:

TUESDAY: France v Spain - Dallas Stadium

WEDNESDAY: Engla"
1890,2,KTNNewsKE,879242.0,0.154,False,False,True,KTNNewsKE,0.0,0,Ukraine's PM Yulia Svyrydenko resigns as part of a government reshuffle ordered by President Volodymyr Zelensk
1891,2,Lightcasttvke,8325.0,0.026,False,False,False,,,0,"""Wananchi need to be allowed to recall the President directly in the middle of their term."" ~ Sifuna https://t"
1892,2,MaryannKariuk13,641.0,0.172,False,True,True,citizentvkenya,4.9,0,"Kenya continues to attract high-net-worth investors, driven by economic stability, infrastructure growth, and "
1893,2,KTNNewsKE,879242.0,0.154,False,False,True,KTNNewsKE,0.0,0,"Public Service Cabinet Secretary Geoffrey Ruku has denied claims of playing tribal politics, saying he is focu"
1894,2,StandardKenya,2732828.0,0.155,False,False,True,StandardKenya,0.0,0,"Residents of Ndabibi, Naivasha are trying to come to terms with an incident where a father of five took his li"
1895,2,StandardKenya,2732828.0,0.155,False,False,True,StandardKenya,0.0,0,Even as a crowded field of 236 golfers took to the fairways as the fourth edition of the Senator's Swing golf 
1896,2,Isaac_Otwoma,47862.0,0.127,False,False,False,,,0,"""It is not always easy for a young man to be philosophical like Sifuna."" ~ Boni Khalwale

#SisiNdioSifuna http"
1897,2,KTNNewsKE,879242.0,0.154,False,False,True,KTNNewsKE,0.0,0,"DR Congo and Uganda launch first clinical trial of Ebola PEP pill after exposure, raising hopes of preventing "
1898,2,KTNNewsKE,879242.0,0.154,False,False,True,KTNNewsKE,0.0,0,"DCP leader Gachagua alleges planned police intimidation, delayed opening of strongholds and double ballots for"
1899,2,ntvkenya,5352508.0,0.15,False,False,True,ntvkenya,0.0,0,Court orders TUK to compensate 21 students after missing marks delayed their graduation #NationVerticals https
1900,2,K24Tv,3217136.0,0.17,False,False,True,K24Tv,0.0,0,"""We are living in a country where there is politically sponsored violence. In Nyahururu and Kisumu, even the p"
1901,2,artdehnow,12069.0,0.013,False,False,True,NationAfrica,58.4,0,"On this Day 2023 @kibeandy 

#OlKalouDecides | #OrengoGoonsUnearthed https://t.co/WALMrJe3uz"
1902,2,StandardKenya,2732828.0,0.155,False,False,True,StandardKenya,0.0,0,"The owner of the ill-fated Manzil Towers building in South C, Nairobi, Abdishakur Muse Mohammed, and four othe"
1903,2,MwangiHub,47131.0,0.178,False,False,False,,,0,"Campaign is over. 

Ithagani road construction in Ol Kalou has stopped. Low loader has come to collect the equ"
1904,2,KTNNewsKE,879242.0,0.154,False,False,True,KTNNewsKE,0.0,0,A Narok court has reviewed bond terms for a man accused of assaulting a police officer and allegedly severing 
1905,2,ntvkenya,5352508.0,0.15,False,False,True,ntvkenya,0.0,0,"2027 Polls: Red Flag Raised

The Kofi Annan Foundation has raised fresh concerns over Kenya's readiness for th"
1906,2,KTNNewsKE,879242.0,0.154,False,False,True,KTNNewsKE,0.0,0,"This time of the year, the undulating terrains of the country’s food basket is normally a sight to behold.

Ho"
1907,2,ntvkenya,5352508.0,0.15,False,False,True,ntvkenya,0.0,0,"Joy Kanini's Head Finally Found:

The prime suspect in the murder of Joy Kanini, John Muriithi, leads homicide"
1908,2,myownwinters,1483.0,0.113,False,False,False,,,0,@PolitlcsUK I was told we brought in millions of migrants to pay our pensions. Why would the government increa
1909,2,BonieGee,2573.0,0.274,False,False,False,,,0,@kamauwaruhiu Hii ujinga ya Mwai wa Kibaki had lost the 2007 presidential election huwa mnatoa wapi? If you th
1910,2,MaxNordau,78835.0,0.182,False,False,True,JaimeeUSA,28.3,0,"@RoKhanna @RepThomasMassie How are you able to record this video, given that you were literally genocided by t"
1911,2,BMosley98251,62.0,0.085,False,True,False,,,0,"SO. WITHOUT AID FROM US, THE RADICAL MUSLIMS WILL KILL EVERY JEW IN ISRAEL. THAT'S WHAT YOU WANT HUH?

""COMMIT"
1912,2,SeeRacists,520851.0,0.047,False,False,True,SeeRacists,0.0,0,"🚨 A white police officer was caught on video beating a young Black child who was already on the ground.

The o"
1913,2,astronglady,4035.0,0.177,False,False,False,,,0,@SeeRacists Where was this?  Do you have the identity of the officer?
1914,2,ShaneLo32712676,3649.0,0.229,False,False,False,,,0,There is no merger of the militaries being proposed. Similar joint efforts already exist in similar areas with
1915,2,legitbrittFLA,44507.0,0.214,False,False,False,,,0,@CattardSlim @grok did this bill merge US with Israel?
1916,2,KTNNewsKE,879242.0,0.154,False,False,True,KTNNewsKE,0.0,0,"Kenya has secured a Sh43.3 billion (€293.88 million) loan from the African Development Bank (AfDB), the second"
1917,2,WisdomandAction,106.0,0.238,False,True,False,,,0,"Wherever Saba is right now, I hope she is happy."
1918,2,Eastleighvoice,33789.0,0.151,False,False,True,NationAfrica,1.8,0,"𝐓𝐇𝐄 𝐊𝐄𝐍𝐘𝐀𝐍 𝐏𝐀𝐏𝐄𝐑𝐒 𝐓𝐎𝐃𝐀𝐘

𝐁𝐔𝐒𝐈𝐍𝐄𝐒𝐒 𝐃𝐀𝐈𝐋𝐘: 𝑮𝒂𝒎𝒃𝒍𝒆𝒓𝒔 𝒃𝒆𝒂𝒕 𝑵𝑺𝑬 𝒘𝒊𝒕𝒉 𝑺𝒉330 𝒃𝒊𝒍𝒍𝒊𝒐𝒏 𝒃𝒆𝒕𝒔 𝒊𝒏 𝒐𝒏𝒆 𝒚𝒆𝒂𝒓: Gamblers stake"
1919,2,StandardKenya,2732828.0,0.155,False,False,True,StandardKenya,0.0,0,People’s Liberation Party (PLP) leader Martha Karua has called on President William Ruto’s administration to u
1920,2,StandardKenya,2732828.0,0.155,False,False,True,StandardKenya,0.0,0,Labour Cabinet Secretary Alfred Mutua is facing mounting political pressure from a section of UDA leaders in U
1921,2,japhethmasanda,3220.0,0.179,False,False,False,,,0,"Several eminent international and domestic leaders, jurists, and scholars have arbitrated, mediated, or extens"
1922,2,StandardKenya,2732828.0,0.155,False,False,True,StandardKenya,0.0,0,Siaya Governor James Orengo and Embakasi East Member of Parliament  Babu Owino have hinted at hiring their own
1923,2,sudoyourmom92,8.0,0.497,False,True,False,,,0,"@thsottiaux @OpenAI I love codex because you’re not operating on scare tactics to build hype, you allow 3rd pa"
